"ISB0588-1-Shelf1-9(GigabitEthernet0/2/9)-ISB3669_75, TCS Express Center blue area-Shelf1-0(GigabitEthernet0/2/0)",ISB0588_ISB3669,L2 Link,North,ISLAMABAD,ISB0588-1__ChinaChowk,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB6,10.210.136.1,Shelf1-0-ANG1CXPL 2-9(GigabitEthernet0/2/9),10.210.168.122,"ISB3669_75, TCS Express Center blue area",ATN910C-G,10.210.136.24,Shelf1-0(GigabitEthernet0/2/0),10.210.168.121,FE,10,ISB0588-1__ChinaChowk_GigabitEthernet0/2/9,"ISB3669_75, TCS Express Center blue area_GigabitEthernet0/2/0",2023-07-04 00:00:00
ISB0588-1-Shelf1-0(GigabitEthernet0/2/0)-ISB0201__G63BlueArea-Shelf1-1(GigabitEthernet0/2/1),ISB0588_ISB0201,L2 Link,North,ISLAMABAD,ISB0588-1__ChinaChowk,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.1,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.168.1,ISB0201__G63BlueArea,ATN910C-G,10.210.136.3,Shelf1-1(GigabitEthernet0/2/1),10.210.168.2,10GE,10,ISB0588-1__ChinaChowk_GigabitEthernet0/2/0,ISB0201__G63BlueArea_GigabitEthernet0/2/1,2023-07-04 00:00:00
ISB7207-Shelf1-1(GigabitEthernet0/2/1)-ISB0201-Shelf1-0(GigabitEthernet0/2/0),ISB7207_ISB0201,L2 Link,North,ISLAMABAD,ISB7207_ISB7207__S_ISEMini,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.7,Shelf1-1(GigabitEthernet0/2/1),10.210.168.6,ISB0201__G63BlueArea,ATN910C-G,10.210.136.3,Shelf1-0(GigabitEthernet0/2/0),10.210.168.5,10GE,10,ISB7207_ISB7207__S_ISEMini_GigabitEthernet0/2/1,ISB0201__G63BlueArea_GigabitEthernet0/2/0,2023-07-04 00:00:00
ISB7207-Shelf1-0(GigabitEthernet0/2/0)-ISB7295-Shelf1-1(GigabitEthernet0/2/1),ISB7207_ISB7295,L2 Link,North,ISLAMABAD,ISB7207_ISB7207__S_ISEMini,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.7,Shelf1-0(GigabitEthernet0/2/0),10.210.168.9,ISB7295_Excel labs mini,ATN910C-G,10.210.136.9,Shelf1-1(GigabitEthernet0/2/1),10.210.168.10,10GE,10,ISB7207_ISB7207__S_ISEMini_GigabitEthernet0/2/0,ISB7295_Excel labs mini_GigabitEthernet0/2/1,2023-07-04 00:00:00
ISB7998-Shelf1-0(GigabitEthernet0/2/0)-ISB7012-Shelf1-0(GigabitEthernet0/2/0),ISB7998_ISB7012,L2 Link,North,ISLAMABAD,ISB7998_GD_Arcade_Blue_Area_2,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.10,Shelf1-0(GigabitEthernet0/2/0),10.210.168.17,ISB7012__RedCoOfficeMini,ATN910C-G,10.210.136.11,Shelf1-0(GigabitEthernet0/2/0),10.210.168.29,10GE,10,ISB7998_GD_Arcade_Blue_Area_2_GigabitEthernet0/2/0,ISB7012__RedCoOfficeMini_GigabitEthernet0/2/0,2023-07-04 00:00:00
ISB7998-Shelf1-1(GigabitEthernet0/2/1)-ISB7295-Shelf1-0(GigabitEthernet0/2/0),ISB7998_ISB7295,L2 Link,North,ISLAMABAD,ISB7998_GD_Arcade_Blue_Area_2,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.10,Shelf1-1(GigabitEthernet0/2/1),10.210.168.14,ISB7295_Excel labs mini,ATN910C-G,10.210.136.9,Shelf1-0(GigabitEthernet0/2/0),10.210.168.13,10GE,10,ISB7998_GD_Arcade_Blue_Area_2_GigabitEthernet0/2/1,ISB7295_Excel labs mini_GigabitEthernet0/2/0,2023-07-04 00:00:00
ISB0588-1-Shelf1-1(GigabitEthernet0/2/1)-ISB7012-Shelf1-1(GigabitEthernet0/2/1),ISB0588_ISB7012,L2 Link,North,ISLAMABAD,ISB0588-1__ChinaChowk,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB01,10.210.136.1,Shelf1-0-ANG1CXPL 2-1(GigabitEthernet0/2/1),10.210.168.30,ISB7012__RedCoOfficeMini,ATN910C-G,10.210.136.11,Shelf1-1(GigabitEthernet0/2/1),10.210.168.18,10GE,10,ISB0588-1__ChinaChowk_GigabitEthernet0/2/1,ISB7012__RedCoOfficeMini_GigabitEthernet0/2/1,2023-07-04 00:00:00
ISB0386-Shelf1-0(GigabitEthernet0/2/0)-ISB3640-Shelf1-0(GigabitEthernet0/2/0),ISB0386_ISB3640,L2 Link,North,ISLAMABAD,ISB0386,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB05,10.210.136.12,Shelf1-0(GigabitEthernet0/2/0),10.210.168.85,ISB3640,ATN910C-G,10.210.136.15,Shelf1-0(GigabitEthernet0/2/0),10.210.168.86,GE,10,ISB0386_GigabitEthernet0/2/0,ISB3640_GigabitEthernet0/2/0,2023-07-04 00:00:00
ISB0386-Shelf1-1(GigabitEthernet0/2/1)-ISB0588-1-Shelf1-2(GigabitEthernet0/2/2),ISB0386_ISB0588,L2 Link,North,ISLAMABAD,ISB0386,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB05,10.210.136.12,Shelf1-1(GigabitEthernet0/2/1),10.210.168.82,ISB0588-1__ChinaChowk,ATN910C-G,10.210.136.1,Shelf1-0-ANG1CXPL 2-2(GigabitEthernet0/2/2),10.210.168.81,GE,10,ISB0386_GigabitEthernet0/2/1,ISB0588-1__ChinaChowk_GigabitEthernet0/2/2,2023-07-04 00:00:00
ISB0636_G_10_2-Shelf1-0(GigabitEthernet0/2/0)-ISB1459__F111-Shelf1-1(GigabitEthernet0/2/1),ISB0636_ISB1459,L2 Link,North,ISLAMABAD,ISB0636_G_10_2,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB11&13,10.210.136.154,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.169.13,ISB1459__F111,ATN910C-G,10.210.136.150,Shelf1-0-ANG1CXPL 2-1(GigabitEthernet0/2/1),10.210.169.14,10GE,10,ISB0636_G_10_2_GigabitEthernet0/2/0,ISB1459__F111_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR0128-Shelf1-0(GigabitEthernet0/2/0)-LHR5012-Shelf1-1(GigabitEthernet0/2/1),LHR0128_LHR5012,L2 Link,Central A,LAHORE,LHR0128_AabkariRoad,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR3003 R1 (Wateen),10.210.129.69,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.153.17,LHR5012_Bombay_Centre_Anar_Kali,ATN910C-G,10.210.129.70,Shelf1-0-ANG1CXPL 2-1(GigabitEthernet0/2/1),10.210.153.18,10GE,10,LHR0128_AabkariRoad_GigabitEthernet0/2/0,LHR5012_Bombay_Centre_Anar_Kali_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR0950-Shelf1-1(GigabitEthernet0/2/1)-LHR5012-Shelf1-0(GigabitEthernet0/2/0),LHR0950_LHR5012,L2 Link,Central A,LAHORE,LHR0950_DhaniRamRoadMini,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR3003 R1 (Wateen),10.210.129.71,Shelf1-0-ANG1CXPL 2-1(GigabitEthernet0/2/1),10.210.153.22,LHR5012_Bombay_Centre_Anar_Kali,ATN910C-G,10.210.129.70,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.153.21,10GE,10,LHR0950_DhaniRamRoadMini_GigabitEthernet0/2/1,LHR5012_Bombay_Centre_Anar_Kali_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR0950-Shelf1-0(GigabitEthernet0/2/0)-LHR8119-Shelf1-1(GigabitEthernet0/2/1),LHR0950_LHR8119,L2 Link,Central A,LAHORE,LHR0950_DhaniRamRoadMini,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR3003 R1 (Wateen),10.210.129.71,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.153.25,LHR8119_AkramMansionNGumbad,ATN910C-G,10.210.129.72,Shelf1-0-ANG1CXPL 2-1(GigabitEthernet0/2/1),10.210.153.26,10GE,10,LHR0950_DhaniRamRoadMini_GigabitEthernet0/2/0,LHR8119_AkramMansionNGumbad_GigabitEthernet0/2/1,2023-07-04 00:00:00
ISB0103__F11Markaz-Shelf1-0(GigabitEthernet0/2/0)-ISB0167__G10Markaz-Shelf1-2(GigabitEthernet0/2/2),ISB0103_ISB0167,L2 Link,North,ISLAMABAD,ISB0103__F11Markaz,ATN910C-G,ROOT/NWD FTTS/FTTS ISB/ISB11&13,10.210.136.151,Shelf1-0-ANG1CXPL 2-0(GigabitEthernet0/2/0),10.210.168.205,ISB0167__G10Markaz,ATN910C-G,10.210.136.145,Shelf1-0-ANG1CXPL 2-2(GigabitEthernet0/2/2),10.210.168.206,10GE,10,ISB0103__F11Markaz_GigabitEthernet0/2/0,ISB0167__G10Markaz_GigabitEthernet0/2/2,2023-07-04 00:00:00
PSH5567-Shelf1-1(GigabitEthernet0/2/1)-PSH4202-Shelf1-0(GigabitEthernet0/2/0),PSH5567_PSH4202,L2 Link,North,PESHAWAR,PSH5567,ATN910C-G,"ROOT/NWD FTTS/FTTS PSH/PSH6 (Phase-4, Nayatel)",10.209.128.41,Shelf1-1(GigabitEthernet0/2/1),10.209.141.181,PSH4202,ATN910C-G,10.209.128.42,Shelf1-0(GigabitEthernet0/2/0),10.209.141.182,10GE,10,PSH5567_GigabitEthernet0/2/1,PSH4202_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR5075-Shelf1-0(GigabitEthernet0/2/0)-LHR3127-Shelf1-1(GigabitEthernet0/2/1),LHR5075_LHR3127,L2 Link,Central A,LAHORE,LHR5075__S_SabziMandi_MDLH1035,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR43 (Nayatel),10.210.133.60,Shelf1-0(GigabitEthernet0/2/0),10.210.161.43,LHR3127__S_NabiParkRaviRd,ATN910C-G,10.210.133.59,Shelf1-1(GigabitEthernet0/2/1),10.210.161.42,10GE,10,LHR5075__S_SabziMandi_MDLH1035_GigabitEthernet0/2/0,LHR3127__S_NabiParkRaviRd_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR1560-Shelf1-0(GigabitEthernet0/2/0)-LHR5075-Shelf1-1(GigabitEthernet0/2/1),LHR1560_LHR5075,L2 Link,Central A,LAHORE,LHR1560__S_Lhr_Add_Site_7_MDLH3905,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR43 (Nayatel),10.210.133.62,Shelf1-0(GigabitEthernet0/2/0),10.210.161.45,LHR5075__S_SabziMandi_MDLH1035,ATN910C-G,10.210.133.60,Shelf1-1(GigabitEthernet0/2/1),10.210.161.44,10GE,10,LHR1560__S_Lhr_Add_Site_7_MDLH3905_GigabitEthernet0/2/0,LHR5075__S_SabziMandi_MDLH1035_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR3141__H_GujarPura-Shelf1-0(GigabitEthernet0/2/0)-LHR9952__S_SinghPura-Shelf1-1(GigabitEthernet0/2/1),LHR3141_LHR9952,L2 Link,Central A,LAHORE,LHR3141__H_GujarPura,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.66,Shelf1-0(GigabitEthernet0/2/0),10.210.161.74,LHR9952__S_SinghPura,ATN910C-G,10.210.133.65,Shelf1-1(GigabitEthernet0/2/1),10.210.161.73,10GE,10,LHR3141__H_GujarPura_GigabitEthernet0/2/0,LHR9952__S_SinghPura_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR3236__S_MahirSufiPark-Shelf1-0(GigabitEthernet0/2/0)-LHR3141__H_GujarPura-Shelf1-1(GigabitEthernet0/2/1),LHR3236_LHR3141,L2 Link,Central A,LAHORE,LHR3236__S_MahirSufiPark,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.67,Shelf1-0(GigabitEthernet0/2/0),10.210.161.78,LHR3141__H_GujarPura,ATN910C-G,10.210.133.66,Shelf1-1(GigabitEthernet0/2/1),10.210.161.77,10GE,10,LHR3236__S_MahirSufiPark_GigabitEthernet0/2/0,LHR3141__H_GujarPura_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR8228-Shelf1-0(GigabitEthernet0/2/0)-LHR3236-Shelf1-1(GigabitEthernet0/2/1),LHR8228_LHR3236,L2 Link,Central A,LAHORE,LHR8228__S_ShujaColony_GhorayShah_MDLH1254,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.68,Shelf1-0(GigabitEthernet0/2/0),10.210.161.82,LHR3236__S_MahirSufiPark,ATN910C-G,10.210.133.67,Shelf1-1(GigabitEthernet0/2/1),10.210.161.81,10GE,10,LHR8228__S_ShujaColony_GhorayShah_MDLH1254_GigabitEthernet0/2/0,LHR3236__S_MahirSufiPark_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR1449-Shelf1-1(GigabitEthernet0/2/1)-LHR8228-Shelf1-1(GigabitEthernet0/2/1),LHR1449_LHR8228,L2 Link,Central A,LAHORE,LHR1449__S_Bohar_Masjid_Chah_Mirah_MDLH1729,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.69,Shelf1-1(GigabitEthernet0/2/1),10.210.161.86,LHR8228__S_ShujaColony_GhorayShah_MDLH1254,ATN910C-G,10.210.133.68,Shelf1-1(GigabitEthernet0/2/1),10.210.161.85,10GE,10,LHR1449__S_Bohar_Masjid_Chah_Mirah_MDLH1729_GigabitEthernet0/2/1,LHR8228__S_ShujaColony_GhorayShah_MDLH1254_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR3886-Shelf1-1(GigabitEthernet0/2/1)-LHR1449-Shelf1-0(GigabitEthernet0/2/0),LHR3886_LHR1449,L2 Link,Central A,LAHORE,LHR3886__S_BackOfUet_MDLH1074,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.70,Shelf1-1(GigabitEthernet0/2/1),10.210.161.90,LHR1449__S_Bohar_Masjid_Chah_Mirah_MDLH1729,ATN910C-G,10.210.133.69,Shelf1-0(GigabitEthernet0/2/0),10.210.161.89,10GE,10,LHR3886__S_BackOfUet_MDLH1074_GigabitEthernet0/2/1,LHR1449__S_Bohar_Masjid_Chah_Mirah_MDLH1729_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR1450-Shelf1-1(GigabitEthernet0/2/1)-LHR3886-Shelf1-0(GigabitEthernet0/2/0),LHR1450_LHR3886,L2 Link,Central A,LAHORE,LHR1450__S_Sultan_Pura_MDLH1730,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.71,Shelf1-1(GigabitEthernet0/2/1),10.210.161.94,LHR3886__S_BackOfUet_MDLH1074,ATN910C-G,10.210.133.70,Shelf1-0(GigabitEthernet0/2/0),10.210.161.93,10GE,10,LHR1450__S_Sultan_Pura_MDLH1730_GigabitEthernet0/2/1,LHR3886__S_BackOfUet_MDLH1074_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR0608-Shelf1-0(GigabitEthernet0/2/0)-LHR1450-Shelf1-0(GigabitEthernet0/2/0),LHR0608_LHR1450,L2 Link,Central A,LAHORE,LHR0608__S_ChamraMandi,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR44 (Nayatel),10.210.133.72,Shelf1-0(GigabitEthernet0/2/0),10.210.161.98,LHR1450__S_Sultan_Pura_MDLH1730,ATN910C-G,10.210.133.71,Shelf1-0(GigabitEthernet0/2/0),10.210.161.97,10GE,10,LHR0608__S_ChamraMandi_GigabitEthernet0/2/0,LHR1450__S_Sultan_Pura_MDLH1730_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR9946-Shelf1-1(GigabitEthernet0/2/1)-LHR3859-Shelf1-0(GigabitEthernet0/2/0),LHR9946_LHR3859,L2 Link,Central A,LAHORE,LHR9946__S_QadafiColony,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.79,Shelf1-1(GigabitEthernet0/2/1),10.210.161.133,LHR3859__S_BadamiBagh_MDLH1072,ATN910C-G,10.210.133.80,Shelf1-0(GigabitEthernet0/2/0),10.210.161.134,10GE,10,LHR9946__S_QadafiColony_GigabitEthernet0/2/1,LHR3859__S_BadamiBagh_MDLH1072_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR8286-Shelf1-1(GigabitEthernet0/2/1)-LHR9946-Shelf1-0(GigabitEthernet0/2/0),LHR8286_LHR9946,L2 Link,Central A,LAHORE,LHR8286__U_FazalElahiPark_WP,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.78,Shelf1-1(GigabitEthernet0/2/1),10.210.161.129,LHR9946__S_QadafiColony,ATN910C-G,10.210.133.79,Shelf1-0(GigabitEthernet0/2/0),10.210.161.130,10GE,10,LHR8286__U_FazalElahiPark_WP_GigabitEthernet0/2/1,LHR9946__S_QadafiColony_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR3120-Shelf1-1(GigabitEthernet0/2/1)-LHR8286-Shelf1-0(GigabitEthernet0/2/0),LHR3120_LHR8286,L2 Link,Central A,LAHORE,LHR3120__P_AhmedParkBundRd,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.77,Shelf1-1(GigabitEthernet0/2/1),10.210.161.125,LHR8286__U_FazalElahiPark_WP,ATN910C-G,10.210.133.78,Shelf1-0(GigabitEthernet0/2/0),10.210.161.126,10GE,10,LHR3120__P_AhmedParkBundRd_GigabitEthernet0/2/1,LHR8286__U_FazalElahiPark_WP_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR8220-Shelf1-0(GigabitEthernet0/2/0)-LHR1515-Shelf1-1(GigabitEthernet0/2/1),LHR8220_LHR1515,L2 Link,Central A,LAHORE,LHR8220__S_Main_Bazar_Saddiqia_Colony_MDLH1249,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.74,Shelf1-0(GigabitEthernet0/2/0),10.210.161.110,LHR1515__S_Moza_Khokhar_Badami_Bagh_Lahore_MDLH3791,ATN910C-G,10.210.133.73,Shelf1-1(GigabitEthernet0/2/1),10.210.161.109,10GE,10,LHR8220__S_Main_Bazar_Saddiqia_Colony_MDLH1249_GigabitEthernet0/2/0,LHR1515__S_Moza_Khokhar_Badami_Bagh_Lahore_MDLH3791_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR6929-Shelf1-1(GigabitEthernet0/2/1)-LHR8220-Shelf1-1(GigabitEthernet0/2/1),LHR6929_LHR8220,L2 Link,Central A,LAHORE,LHR6929__P_KhokharChowkLhr,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.75,Shelf1-1(GigabitEthernet0/2/1),10.210.161.114,LHR8220__S_Main_Bazar_Saddiqia_Colony_MDLH1249,ATN910C-G,10.210.133.74,Shelf1-1(GigabitEthernet0/2/1),10.210.161.113,10GE,10,LHR6929__P_KhokharChowkLhr_GigabitEthernet0/2/1,LHR8220__S_Main_Bazar_Saddiqia_Colony_MDLH1249_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR1478-Shelf1-0(GigabitEthernet0/2/0)-LHR6929-Shelf1-0(GigabitEthernet0/2/0),LHR1478_LHR6929,L2 Link,Central A,LAHORE,LHR1478__S_Sultan_Park_MDLH1754,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.76,Shelf1-0(GigabitEthernet0/2/0),10.210.161.118,LHR6929__P_KhokharChowkLhr,ATN910C-G,10.210.133.75,Shelf1-0(GigabitEthernet0/2/0),10.210.161.117,10GE,10,LHR1478__S_Sultan_Park_MDLH1754_GigabitEthernet0/2/0,LHR6929__P_KhokharChowkLhr_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR3120-Shelf1-0(GigabitEthernet0/2/0)-LHR1478-Shelf1-1(GigabitEthernet0/2/1),LHR3120_LHR1478,L2 Link,Central A,LAHORE,LHR3120__P_AhmedParkBundRd,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.77,Shelf1-0(GigabitEthernet0/2/0),10.210.161.122,LHR1478__S_Sultan_Park_MDLH1754,ATN910C-G,10.210.133.76,Shelf1-1(GigabitEthernet0/2/1),10.210.161.121,10GE,10,LHR3120__P_AhmedParkBundRd_GigabitEthernet0/2/0,LHR1478__S_Sultan_Park_MDLH1754_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR1515-Shelf1-0(GigabitEthernet0/2/0)-LHR3234_Shadbagh_MDLH1037-Shelf1-0(GigabitEthernet0/8/0),LHR1515_LHR3234,L2 Link,Central A,LAHORE,LHR1515__S_Moza_Khokhar_Badami_Bagh_Lahore_MDLH3791,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR45 (Nayatel),10.210.133.73,Shelf1-0(GigabitEthernet0/2/0),10.210.161.106,LHR3234_Shadbagh_MDLH1037,CX600-X2-M8A(V8),10.252.0.29,Shelf1-0-NPU-480 9-0(GigabitEthernet0/8/0),10.210.161.105,10GE,10,LHR1515__S_Moza_Khokhar_Badami_Bagh_Lahore_MDLH3791_GigabitEthernet0/2/0,LHR3234_Shadbagh_MDLH1037_GigabitEthernet0/8/0,2023-07-04 00:00:00
LHR9822-Shelf1-1(GigabitEthernet0/2/1)-LHR8224-Shelf1-0(GigabitEthernet0/2/0),LHR9822_LHR8224,L2 Link,Central A,LAHORE,LHR9822_ATN910C-G_P_KachaRahimRoad,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.90,Shelf1-1(GigabitEthernet0/2/1),10.210.161.177,LHR8224_ATN910C-G_S_Gol_Bagh_Shad_Bagh_MDLH1250,ATN910C-G,10.210.133.91,Shelf1-0(GigabitEthernet0/2/0),10.210.161.178,10GE,10,LHR9822_ATN910C-G_P_KachaRahimRoad_GigabitEthernet0/2/1,LHR8224_ATN910C-G_S_Gol_Bagh_Shad_Bagh_MDLH1250_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR3138__S_RaheemRdMisriShah-Shelf1-1(GigabitEthernet0/2/1)-LHR9822-Shelf1-0(GigabitEthernet0/2/0),LHR3138_LHR9822,L2 Link,Central A,LAHORE,LHR3138__S_RaheemRdMisriShah,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.89,Shelf1-1(GigabitEthernet0/2/1),10.210.161.173,LHR9822_ATN910C-G_P_KachaRahimRoad,ATN910C-G,10.210.133.90,Shelf1-0(GigabitEthernet0/2/0),10.210.161.174,10GE,10,LHR3138__S_RaheemRdMisriShah_GigabitEthernet0/2/1,LHR9822_ATN910C-G_P_KachaRahimRoad_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR5064-Shelf1-0(GigabitEthernet0/2/0)-LHR4333-Shelf1-0(GigabitEthernet0/2/0),LHR5064_LHR4333,L2 Link,Central A,LAHORE,LHR5064__S_AzizRoadMisriShah_MDLH4722,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.88,Shelf1-0(GigabitEthernet0/2/0),10.210.161.166,LHR4333__S_WassanPura_MDLH1108,ATN910C-G,10.210.133.87,Shelf1-0(GigabitEthernet0/2/0),10.210.161.165,10GE,10,LHR5064__S_AzizRoadMisriShah_MDLH4722_GigabitEthernet0/2/0,LHR4333__S_WassanPura_MDLH1108_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR3132-Shelf1-1(GigabitEthernet0/2/1)-LHR4333-Shelf1-1(GigabitEthernet0/2/1),LHR3132_LHR4333,L2 Link,Central A,LAHORE,LHR3132__S_TajPura,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.86,Shelf1-1(GigabitEthernet0/2/1),10.210.161.161,LHR4333__S_WassanPura_MDLH1108,ATN910C-G,10.210.133.87,Shelf1-1(GigabitEthernet0/2/1),10.210.161.162,10GE,10,LHR3132__S_TajPura_GigabitEthernet0/2/1,LHR4333__S_WassanPura_MDLH1108_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR3656-Shelf1-1(GigabitEthernet0/2/1)-LHR3132-Shelf1-0(GigabitEthernet0/2/0),LHR3656_LHR3132,L2 Link,Central A,LAHORE,LHR3656__S_MuhammadiMohalla,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.85,Shelf1-1(GigabitEthernet0/2/1),10.210.161.157,LHR3132__S_TajPura,ATN910C-G,10.210.133.86,Shelf1-0(GigabitEthernet0/2/0),10.210.161.158,10GE,10,LHR3656__S_MuhammadiMohalla_GigabitEthernet0/2/1,LHR3132__S_TajPura_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR1561-Shelf1-1(GigabitEthernet0/2/1)-LHR3656-Shelf1-0(GigabitEthernet0/2/0),LHR1561_LHR3656,L2 Link,Central A,LAHORE,LHR1561__S_Lhr_Add_Site_9_MDLH3906,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.83,Shelf1-1(GigabitEthernet0/2/1),10.210.161.149,LHR3656__S_MuhammadiMohalla,ATN910C-G,10.210.133.85,Shelf1-0(GigabitEthernet0/2/0),10.210.161.150,10GE,10,LHR1561__S_Lhr_Add_Site_9_MDLH3906_GigabitEthernet0/2/1,LHR3656__S_MuhammadiMohalla_GigabitEthernet0/2/0,2023-07-04 00:00:00
LHR3138__S_RaheemRdMisriShah-Shelf1-0(GigabitEthernet0/2/0)-LHR5064-Shelf1-1(GigabitEthernet0/2/1),LHR3138_LHR5064,L2 Link,Central A,LAHORE,LHR3138__S_RaheemRdMisriShah,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR46 (Nayatel),10.210.133.89,Shelf1-0(GigabitEthernet0/2/0),10.210.161.170,LHR5064__S_AzizRoadMisriShah_MDLH4722,ATN910C-G,10.210.133.88,Shelf1-1(GigabitEthernet0/2/1),10.210.161.169,10GE,10,LHR3138__S_RaheemRdMisriShah_GigabitEthernet0/2/0,LHR5064__S_AzizRoadMisriShah_MDLH4722_GigabitEthernet0/2/1,2023-07-04 00:00:00
LHR3133__S_MakhanPuraChmera-Shelf1-0(GigabitEthernet0/2/0)-LHR1600__S_MakhanPura_MDLH7716-Shelf1-0(GigabitEthernet0/2/0),LHR3133_LHR1600,L2 Link,Central A,LAHORE,LHR3133__S_MakhanPuraChmera,ATN910C-G,ROOT/NWD FTTS/FTTS LHR/LHR47 (Nayatel),10.210.133.93,Shelf1-0(GigabitEthernet0/2/0),10.210.161.190,LHR1600__S_MakhanPura_MDLH7716,ATN910C-G,10.210.133.92,Shelf1-0(GigabitEthernet0/2/0),10.210.161.189,10GE,10,LHR3133__S_MakhanPuraChmera_GigabitEthernet0/2/0,LHR1600__S_MakhanPura_MDLH7716_GigabitEthernet0/2/0,2023-07-04 00:00:00
