104,0101000020E610000079E9263108445240355EBA490C623F40,104,FSD8440,FSD8440_NawabanWalaRd,Central B,FAISALABAD,31.383,73.063
105,0101000020E61000003F355EBA494452408716D9CEF7633F40,105,FSD2721,FSD2721_Koylian_Wala_Ground,Central B,FAISALABAD,31.3905,73.067
106,0101000020E6100000F9A067B3EA4352406DE7FBA9F1623F40,106,FSD7697,FSD7697_MusaChowk,Central B,FAISALABAD,31.3865,73.0612
107,0101000020E6100000166A4DF38E435240894160E5D0623F40,107,FSD7338,FSD7338_Risala Road,Central B,FAISALABAD,31.386,73.0556
108,0101000020E6100000DC68006F81445240FBCBEEC9C3623F40,108,FSD0055,FSD0055_SamanabadFSD,Central B,FAISALABAD,31.3858,73.0704
109,0101000020E61000009BE61DA7E84452408D28ED0DBE603F40,109,FSD1490,FSD1490_Asim_Town,Central B,FAISALABAD,31.3779,73.0767
110,0101000020E61000008D28ED0DBE4452404BC8073D9B653F40,110,FSD7643,FSD7643_P_Jwalanagar,Central B,FAISALABAD,31.3969,73.0741
111,0101000020E6100000D1915CFE43425240C58F31772D713F40,111,FSD3721,FSD3721__P_Rehmanabad(28),Central B,FAISALABAD,31.4421,73.0354
112,0101000020E61000008195438B6C435240931804560E6D3F40,112,FSD7320,FSD7320__S_Matropole_Cinema(41),Central B,FAISALABAD,31.426,73.0535
113,0101000020E610000057EC2FBB27435240933A014D846D3F40,113,FSD7655,FSD7655_S_RazaABad_2(53),Central B,FAISALABAD,31.4278,73.0493
114,0101000020E6100000BB270F0BB542524003780B24286E3F40,114,FSD2597,FSD2597__S_GulshanColony1 Warid_FB4021(225),Central B,FAISALABAD,31.4303,73.0423
115,0101000020E6100000A779C7293A4252402CD49AE61D673F40,115,FSD4698,FSD4698__P_ChungiSaifabad1(37),Central B,FAISALABAD,31.4028,73.0348
116,0101000020E6100000431CEBE236425240F0164850FC683F40,116,FSD4667,FSD4667__P_Ali Housing Socity(32),Central B,FAISALABAD,31.4101,73.0346
117,0101000020E6100000DFE00B93A9425240B1BFEC9E3C6C3F40,117,FSD2491,FSD2491__S_Muneerabad1 Warid_FB4077(224),Central B,FAISALABAD,31.4228,73.0416
118,0101000020E6100000A52C431CEB4252407A36AB3E576B3F40,118,FSD7469,FSD7469__S_Kamalabad(48),Central B,FAISALABAD,31.4193,73.0456
119,0101000020E61000003255302AA94352407D3F355EBA693F40,119,FSD7956,FSD7956__P_LakarMandi(65),Central B,FAISALABAD,31.413,73.0572
120,0101000020E610000011363CBD52465240711B0DE02D703F40,120,FSD7426,FSD7426__P_Islamia_Park(78),Central B,FAISALABAD,31.4382,73.0988
121,0101000020E6100000D200DE02094652408FC2F5285C6F3F40,121,FSD3733,FSD3733_P_HijvaryTwnFsd(52),Central B,FAISALABAD,31.435,73.0943
122,0101000020E6100000A857CA32C4455240569FABADD86F3F40,122,FSD2152,FSD2152__S_ChandniChowk Warid_FB4009(248),Central B,FAISALABAD,31.4369,73.0901
123,0101000020E6100000742497FF9046524073D712F2416F3F40,123,FSD3279,FSD3279__S_Chibban(38),Central B,FAISALABAD,31.4346,73.1026
124,0101000020E6100000AED85F764F465240744694F6066F3F40,124,FSD7644,FSD7644__S_Mehmoodabad2(82),Central B,FAISALABAD,31.4337,73.0986
