173,0101000020E6100000C6DCB5847C5C524022FDF675E0CC3E40,30.8003,73.4451,OKR4561,Central A,Okara
174,0101000020E6100000F8C264AA60585240D6C56D3480B73F40,31.7168,73.3809,SAN4060,Central B,Sangla Hill
175,0101000020E6100000CE1951DA1B585240280F0BB5A6593E40,30.3502,73.3767,PKP3206,Central A,Pakpattan
630,0101000020E61000009FABADD85FC650403EE8D9ACFAFC3840,24.9882,67.0996,KHI0771,South,Karachi
177,0101000020E61000006DE7FBA9F18E5240840D4FAF94653F40,31.3968,74.2335,RUR3054,Central A,Lahore
178,0101000020E610000075B0FECF6136524060CD018239CA3D40,29.78994,72.84972,CHS7386,Central A,Chishtian
179,0101000020E610000019AC17C771FA5040909DF9CDABD93B40,27.85027778,67.91319444,SDD5686,South,Shahdadkot
180,0101000020E610000015731074B4F7504062105839B4883D40,29.534,67.870389,SIB5450,South,SIBI
181,0101000020E61000009A081B9E5EC5514062105839B4144040,32.16175,71.0839,KTJ2528,North,KOT JAI
182,0101000020E61000006B48DC63E9EB5040A88C7F9F71293940,25.16189,67.68612,NOR6021,South,NOORIABAD
183,0101000020E610000062A1D634EF04524088F4DBD781D33E40,30.8262,72.0771,SHO3210,Central B,Shorkot
184,0101000020E61000002E56D4601A425140105D50DF32BF3B40,27.74687,69.03286,HGW6036,South,HIGHWAY
185,0101000020E6100000BADFDBD399205240B0CAA6D8A8FA3D40,29.97913889,72.50938889,RUR4566,Central B,Rural
186,0101000020E61000009CA223B9FC1F5140BB270F0BB5463B40,27.2762,68.4998,RAN0379,South,RANI PUR
187,0101000020E6100000EE5A423EE83D514060764F1E16CA3840,24.7894,68.9673,TBG0600,South,Tando Bagho
188,0101000020E6100000E0675C3810705240A306D3307CF43E40,30.95502,73.75099,HWY7424,Central A,Highway
189,0101000020E6100000315F5E807D385240E65C8AABCAFA4040,33.95931,72.88266,HRR0730,North,Haripur
190,0101000020E6100000ADA3AA09A210524065E42CEC698F3F40,31.56021,72.25989,HWY2813,Central B,Highway
191,0101000020E6100000917EFB3A708E5240BDE3141DC9F53F40,31.9601,74.2256,KMK0095,Central A,Kamoki
192,0101000020E6100000E3C798BB967C524052448655BC313F40,31.19428,73.9467,BPR1166,Central A,Bhai Pheru
193,0101000020E610000065C22FF5F33C52406519E25817173F40,31.0902,72.95239,RUR0204,Central B,Rural
194,0101000020E610000048BF7D1D388F52402B8716D9CE573F40,31.343,74.2378,RUR0635,Central A,LAHORE
195,0101000020E6100000ECFA05BB612751404A7B832F4C963B40,27.5871,68.61534,PJT6148,South,Pir Jo Goth
196,0101000020E6100000F6EE8FF7AA1D5240EB1C03B2D7733F40,31.45251,72.46356,RUR7186,Central B,Rural
197,0101000020E610000018601F9DBADE5140D3139678405D4140,34.72853,71.48014,BJR2292,North,Bajaur Agency
198,0101000020E6100000BC74931804C6514070CE88D2DEA03F40,31.6284,71.094,BKR4928,Central B,Bhakkar
199,0101000020E610000092054CE0D69152405A8121AB5BFD3E40,30.98968,74.27874,KDN8868,Central A,Khudian
200,0101000020E6100000F819170E84FA514019ADA3AA092A4040,32.32842,71.91431,GNJ3997,North,Gunjia
201,0101000020E610000096438B6CE7635240E25817B7D1C03E40,30.7532,73.561,RUR4557,Central A,Rural
631,0101000020E61000009C33A2B437C45040780B24287EDC3840,24.8613,67.0659,KHI9457,South,Karachi
202,0101000020E6100000B5703877E4405140A4E5BCD610863940,25.52369444,69.01394444,MPK5109,South,MIR PUR KHAAS
203,0101000020E61000005C2041F163285140CC7F48BF7DED3940,25.9277,68.6311,SDP5214,South,ShahdadPur
204,0101000020E6100000CDCCCCCCCC5C52408A8EE4F21FD23E40,30.8208,73.45,OKR4221,Central A,OKARA
205,0101000020E6100000302AA913D0165240EEEBC03923264040,32.29795,72.35645,KHU3458,North,Khushab
206,0101000020E6100000645DDC46038452409487855AD3444040,32.5377,74.0627,GJR3335,Central A,Gujrat
207,0101000020E610000058CA32C4B1885140AEBB79AA434E3C40,28.30572,70.13585,SDQ0814,South,SADIQABAD
208,0101000020E61000007BF7C77BD5CA52408CA19C6857214040,32.26048,75.16928,SKG9840,Central A,ShakarGarh
209,0101000020E6100000EAEC647094F85140C442AD69DE393E40,30.22605,71.88406,HWY2006,Central B,Highway
210,0101000020E61000003C31EBC5501652409D9D0C8E926F3E40,30.43583,72.34868,MCH0441,Central B,Mian Channu
211,0101000020E61000002ECA6C90499C5040CEC7B5A162EC3E40,30.92338,66.44199,CMN5092,South,CHAMAN
212,0101000020E6100000D8F0F44A59AA52401E8A027D22234040,32.27449,74.6617,PSR0269,Central A,rural
213,0101000020E6100000EEEBC03923865140EA95B20C714C3C40,28.2986,70.0959,RUR0122,South,Rural
214,0101000020E6100000657094BC3AC5514038328FFCC1D03D40,29.81546,71.08171,RUR4808,Central B,Rural
215,0101000020E61000007715527E523352407429AE2AFBDE4040,33.74204,72.80191,TXA0406,North,TAXILA
216,0101000020E61000005F24B4E55C1851403EAE0D15E35C3940,25.36284,68.38067,HYD5852,South,HYDERABAD
217,0101000020E61000009352D0ED253F5240CE531D72335C4040,32.72032,72.98669,CSS1524,North,ChoaSaidanShah
218,0101000020E61000004E62105839D05140FB3A70CE88223D40,29.1349,71.2535,APR0437,Central B,Ahmedpur East
219,0101000020E6100000ED0DBE3099165240B22E6EA3010C3E40,30.0469,72.3531,VHR4070,Central B,Vehari
220,0101000020E61000002B6A300DC3535140B84082E2C7003C40,28.00305,69.30878,GKI0374,South,Ghotki
221,0101000020E6100000E4BD6A65C20B514034BA83D899723B40,27.44766,68.18374,BKN7104,South,Bakrani
222,0101000020E6100000234A7B832F2C524046B1DCD26AE84040,33.81576,72.6904,HAL2121,North,HASSAN ABDAL
223,0101000020E610000018CFA0A17FF85140795DBF6037843E40,30.51647,71.88279,BQR8033,Central B,Baqirpur
224,0101000020E6100000287E8CB96B135140E71DA7E848963A40,26.58705,68.30345,BND6045,South,Bandhi
225,0101000020E6100000B1E1E995B29C5240AA60545227203F40,31.1256,74.4484,KSR0654,Central A,KASUR
226,0101000020E61000001A34F44F70035240C9AB730CC8A63E40,30.65149,72.05373,RUR1472,Central B,Rural
